,ORF,Ribo_Prints,RNA_Prints
5038,YMR272W-B,0.0,0.0
5039,YMR273C,32.46361897,37.01679354
5040,YMR274C,18.82068037,0.0
5041,YMR275C,56.00356393,22.55864777
5042,YMR276W,130.3961149,67.99608867
5043,YMR277W,55.17309409,41.63253014
5044,YMR278W,181.37939790000001,127.90104299999999
5045,YMR279C,4.3972902000000005,18.80261528
5046,YMR280C,5.806324263,4.729063163
5047,YMR281W,7.799783601000001,27.79293679
5048,YMR282C,30.70913079,5.836038362
5049,YMR283C,25.45551944,36.28221904
5050,YMR284W,29.58873132,5.6231149060000005
5051,YMR285C,18.44134882,9.856797348999999
5052,YMR286W,13.67203447,38.97400331
5053,YMR287C,17.16756494,12.23462269
5054,YMR288W,15.90850925,12.20944857
5055,YMR289W,31.71911998,81.37771891
5056,YMR290C,68.17103355,83.76329763
5057,YMR290W-A,1.025402585,14.61525124
5058,YMR291W,74.97492158,34.658313
5059,YMR292W,34.22926616,60.98450158
5060,YMR293C,20.46394837,3.645955148
5061,YMR294W,50.88628873,18.13229031
5062,YMR294W-A,0.0,0.0
5063,YMR295C,102.1259545,299.6864649
5064,YMR296C,44.68480676,100.08440390000001
5065,YMR297W,758.7594366000001,451.6743311000001
5066,YMR298W,126.0362383,123.5037125
5067,YMR299C,38.00214055,0.0
5068,YMR300C,246.73875130000002,76.30820022
5069,YMR301C,37.87015048,44.16301678
5070,YMR302C,85.26144177,19.922081600000002
5071,YMR303C,428.1242252,483.35022869999995
5072,YMR304C-A,45.74873073,0.0
5073,YMR304W,45.41425586,38.56241757
5074,YMR305C,147.920896,282.561524
5075,YMR306C-A,0.0,13.04130111
5076,YMR306W,0.0,0.94925484
5077,YMR307C-A,0.0,0.0
5078,YMR307W,796.5180797999999,1241.252409
5079,YMR308C,142.9542907,49.77230515
5080,YMR309C,295.53792599999997,239.81236349999998
5081,YMR310C,29.92369809,10.66269902
5082,YMR311C,196.5206346,176.9080846
5083,YMR312W,8.682240869,24.74991451
5084,YMR313C,42.54703107,15.8199298
5085,YMR314W,202.4624679,194.7870931
5086,YMR315W,183.5177656,256.7273275
5087,YMR315W-A,0.0,0.0
5088,YMR316C-A,0.0,0.0
5089,YMR316C-B,0.0,16.4598946
5090,YMR316W,102.35769429999999,20.12307589
5091,YMR317W,0.0,0.0
5092,YMR318C,207.58011340000002,136.19308909999998
5093,YMR319C,169.923857,52.11803879
5094,YMR320W,0.0,0.0
5095,YMR321C,0.0,0.0
5096,YMR322C,0.0,0.0
5097,YMR323W,5.43135616,6.4511763470000005
5098,YMR324C,0.0,0.0
5099,YMR325W,0.0,0.0
5100,YMR326C,0.0,0.0
5101,YNL001W,12.29423255,21.90399411
5102,YNL002C,106.79425069999999,146.9669846
5103,YNL003C,12.52070525,124.92193689999999
5104,YNL004W,83.65482191,149.0434412
5105,YNL005C,99.12224993,72.91910297
5106,YNL006W,39.12720392,22.30748874
5107,YNL007C,124.6750112,326.58669060000005
5108,YNL008C,31.62541504,22.53814224
5109,YNL009W,8.47601187,0.0
5110,YNL010W,516.0910533,287.2319624
5111,YNL011C,13.36479774,11.4294549
5112,YNL012W,0.0,0.0
5113,YNL013C,0.0,0.0
5114,YNL014W,9.21979205,1.622362817
5115,YNL015W,109.55617099999999,223.0748874
5116,YNL016W,115.27873999999998,197.91754319999998
5117,YNL017C,0.0,0.0
5118,YNL018C,0.0,2.765691915
5119,YNL019C,4.173568418,0.0
5120,YNL020C,11.16870422,23.87843865
5121,YNL021W,45.4251895,64.74535628
5122,YNL022C,21.80285742,6.905780628
5123,YNL023C,49.25329189,3.5100810439999997
5124,YNL024C,4.815655867,6.863842687999999
5125,YNL024C-A,0.0,46.448469700000004
5126,YNL025C,14.68477777,36.628345700000004
5127,YNL026W,61.31273191,52.43409724
5128,YNL027W,33.28405447,19.97489419
5129,YNL028W,0.0,0.0
5130,YNL029C,43.21199423,9.724870807
5131,YNL030W,1566.209054,1413.829168
5132,YNL031C,709.1259695,1771.9760219999998
5133,YNL032W,71.70545739,12.02389464
5134,YNL033W,4.173568418,0.0
5135,YNL034W,0.0,0.0
5136,YNL035C,21.34940768,47.81810406
5137,YNL036W,10.71591891,61.09438357
5138,YNL037C,266.8887173,262.9935514
5139,YNL038W,87.91712602,22.11351057
5140,YNL039W,53.97581339999999,14.24679953
5141,YNL040W,20.82217942,33.38801378
5142,YNL041C,60.8893821,32.2927456
5143,YNL042W,35.95366244,0.0
5144,YNL042W-B,101.4274185,0.0
5145,YNL043C,0.0,0.0
5146,YNL044W,147.8433558,38.31342698
5147,YNL045W,106.2024106,105.96057150000001
5148,YNL046W,171.8882947,29.39946493
5149,YNL047C,19.91497259,10.32188216
5150,YNL048W,30.33249178,30.88104088
5151,YNL049C,34.48853654,38.66292233
5152,YNL050C,21.94588559,31.27987351
5153,YNL051W,8.832675736,121.69729
5154,YNL052W,61.79049346,55.04445273
5155,YNL053W,92.24437952,3.4599370289999998
5156,YNL054W,9.181134641,31.98809706
5157,YNL054W-A,91.19034971,217.99637510000002
5158,YNL055C,238.7310526,417.8726764
5159,YNL056W,102.1259545,68.4997634
5160,YNL057W,10.71591891,0.0
5161,YNL058C,75.16920994,128.35602350000002
5162,YNL059C,55.06791663,51.57869089
5163,YNL061W,144.1195879,65.73321399
5164,YNL062C,34.76521501,10.61817836
5165,YNL063W,15.10434285,16.1463728
5166,YNL064C,95.73758773,169.5369144
5167,YNL065W,58.76412772,14.44096375
5168,YNL066W,276.8830544,229.5392903
5169,YNL067W,497.9092501,860.7194042000001
5170,YNL067W-A,0.0,0.0
5171,YNL067W-B,0.0,0.0
5172,YNL068C,20.67439744,56.97068966
5173,YNL069C,1391.295244,2104.302405
5174,YNL070W,38.998917999999996,222.3434943
5175,YNL071W,509.771571,456.3105357
5176,YNL072W,3.8619058410000004,33.02667164
5177,YNL073W,68.02844189,20.56773658
5178,YNL074C,13.12877482,44.9104409
5179,YNL075W,12.26254638,58.26010804
5180,YNL076W,48.79864612,37.67486987
5181,YNL077W,20.23667862,3.204856605
5182,YNL078W,58.30720584,8.310633059
5183,YNL079C,892.1002492999999,974.8372578
5184,YNL080C,61.58003538,23.09767226
5185,YNL081C,66.08149995,105.96057150000001
5186,YNL082W,23.13608579,25.21716118
5187,YNL083W,45.65630906,3.42498817
5188,YNL084C,47.57867996,101.7221486
5189,YNL085W,40.07831044,63.24481765
5190,YNL086W,0.0,49.37968381
5191,YNL087W,42.37287020000001,53.204968900000004
5192,YNL088W,19.14467528,54.57451408
5193,YNL089C,0.0,0.0
5194,YNL090W,43.14129012,114.19584909999999
5195,YNL091W,35.46356081,69.67270455
5196,YNL092W,2.966251868,12.68355968
5197,YNL093W,21.52881446,0.0
5198,YNL094W,44.50386731,37.48265114
5199,YNL095C,12.94909641,7.9099649020000005
5200,YNL096C,465.42637790000003,514.824138
5201,YNL097C,35.93555889,46.09765044
5202,YNL097C-B,29.01139022,0.0
5203,YNL097W-A,45.74873073,0.0
5204,YNL098C,169.397777,162.7134473
5205,YNL099C,130.72730420000002,113.4975159
5206,YNL100W,45.55405528,28.85734713
5207,YNL101W,23.32288234,37.99146541
5208,YNL102W,34.00790603,18.46555909
5209,YNL103W,35.34820205,25.19122057
5210,YNL103W-A,0.0,0.0
5211,YNL104C,470.99056169999994,412.90442060000004
5212,YNL105W,0.0,0.0
5213,YNL106C,25.11543495,20.04659461
5214,YNL107W,15.71982818,0.0
5215,YNL108C,131.67531359999998,62.55974701
5216,YNL109W,13.07106592,0.0
5217,YNL110C,59.20423977,23.01406078
5218,YNL111C,579.9880409,182.1470981
5219,YNL112W,169.6132101,68.18669318
5220,YNL113W,282.8103355,426.80621809999997
5221,YNL114C,0.0,0.0
5222,YNL115C,38.72683253,28.91327222
5223,YNL116W,36.38904777,61.59084845
5224,YNL117W,25.71820539,45.82078768
5225,YNL118C,113.9242337,34.92006476
5226,YNL119W,21.6704514,6.863842687999999
5227,YNL120C,0.0,0.0
5228,YNL121C,177.0727571,301.76473439999995
5229,YNL122C,0.0,43.84575373
5230,YNL123W,35.75552102,40.77040026
5231,YNL124W,36.19067949,30.94994381
5232,YNL125C,49.41405931,67.91538114
5233,YNL126W,9.830305778,6.004849388999999
5234,YNL127W,18.70231131,28.43386405
5235,YNL128W,8.203220683,0.0
5236,YNL129W,14.80664314,21.10418022
5237,YNL130C,69.43589081,25.81780422
5238,YNL130C-A,0.0,0.0
5239,YNL131W,77.74294112,199.4551934
5240,YNL132W,74.27135472,24.05916477
5241,YNL133C,13.67203447,9.743500828
5242,YNL134C,119.89322539999999,116.92200990000002
5243,YNL135C,496.4731822,737.1170192000001
5244,YNL136W,19.54523238,19.89869887
5245,YNL137C,131.891618,104.4375243
5246,YNL138W,106.08149709999999,180.1530779
5247,YNL138W-A,96.81708132,19.713594699999998
5248,YNL139C,36.10084447,38.19354768
5249,YNL140C,21.91123419,17.84599099
5250,YNL141W,51.27012927,9.743500828
5251,YNL142W,16.65253799,67.81476576
5252,YNL143C,9.079900757,0.0
5253,YNL144C,33.70959107,11.43973781
5254,YNL144W-A,0.0,0.0
5255,YNL145W,30.49915382,0.0
5256,YNL146C-A,0.0,0.0
5257,YNL146W,0.0,50.35749933
5258,YNL147W,41.01610342,58.46100497
5259,YNL148C,55.9749176,19.94551934
5260,YNL149C,109.7969538,156.4956133
5261,YNL150W,0.0,0.0
5262,YNL151C,155.76353559999998,40.365932
5263,YNL152W,44.11551835,8.270093386000001
5264,YNL153C,265.3426383,286.9086244
5265,YNL154C,43.49056669,83.6836689
5266,YNL155W,43.25334542,80.14472317
5267,YNL156C,269.61251980000003,96.07091816
5268,YNL157W,63.3443964,170.54009140000002
5269,YNL158W,113.5672009,17.03888587
5270,YNL159C,16.40644137,122.76811040000001
5271,YNL160W,268.0489012,348.6252043
5272,YNL161W,50.28129983,40.31260845
5273,YNL162W,1856.4578399999998,1152.613292
5274,YNL162W-A,0.0,0.0
5275,YNL163C,31.0481935,42.72757519
5276,YNL164C,77.72085505,14.44916884
5277,YNL165W,11.69009336,24.99315691
5278,YNL166C,82.12355673,41.53465609
5279,YNL167C,29.36955553,7.848931222
5280,YNL168C,27.44923844,71.72715609
5281,YNL169C,83.09649694,33.83970347
5282,YNL170W,0.0,0.0
5283,YNL171C,0.0,0.0
5284,YNL172W,19.72243738,27.14141569
5285,YNL173C,58.33898088,50.81487898
5286,YNL174W,0.0,0.0
5287,YNL175C,67.71718064,100.71499870000001
5288,YNL176C,39.21319777,95.81364079
5289,YNL177C,126.62068049999999,65.62719267
5290,YNL178W,2260.480853,4319.322218
5291,YNL179C,1.163862034,11.61211743
5292,YNL180C,53.74097888,76.5980035
5293,YNL181W,72.8840073,24.93189918
5294,YNL182C,38.50792443,0.0
5295,YNL183C,34.58627178,40.72315264
5296,YNL184C,10.91254128,15.55384536
5297,YNL185C,0.0,42.65079608
5298,YNL186W,35.99900123,57.72379179
5299,YNL187W,6.645067034,9.471336
5300,YNL188W,5.481414742,27.34466361
5301,YNL189W,138.0044585,81.17789640000001
5302,YNL190W,174.06834130000001,330.8037354
5303,YNL191W,49.83800276,47.35668
5304,YNL192W,91.41663332,110.8280183
5305,YNL193W,6.383543822999999,6.065721446
5306,YNL194C,11.81589734,11.22761023
5307,YNL195C,0.0,0.0
5308,YNL196C,0.0,0.0
5309,YNL197C,53.90333833,46.09765044
5310,YNL198C,0.0,16.78583311
5311,YNL199C,42.24275324,25.351314300000002
5312,YNL200C,28.8939352,75.50226957
5313,YNL201C,34.61778228,13.81558092
5314,YNL202W,4.059614331000001,5.786242812
5315,YNL203C,29.15360292,0.0
5316,YNL204C,3.951717605,0.0
5317,YNL205C,0.0,0.0
5318,YNL206C,39.12720392,81.79412537
5319,YNL207W,27.92176054,7.95947955
5320,YNL208W,178.4200499,194.96745159999998
5321,YNL209W,1748.6391440000002,1151.594791
5322,YNL210W,0.0,0.0
5323,YNL211C,68.36017236,0.0
5324,YNL212W,69.8792873,62.79144978
5325,YNL213C,116.1804976,7.8854378789999995
5326,YNL214W,0.0,16.95369144
5327,YNL215W,107.45963540000001,21.12609525
5328,YNL216W,38.78696736,20.47547275
5329,YNL217W,58.20022014,62.21538143
5330,YNL218W,46.52677037,2.883280857
5331,YNL219C,25.67194962,21.34457555
5332,YNL220W,257.6264929,292.9785387
5333,YNL221C,36.66165408,23.22423485
5334,YNL222W,11.49243477,0.0
5335,YNL223W,36.04445452,41.09985804
5336,YNL224C,60.40262105,19.86760716
5337,YNL225C,10.21878865,23.30404322
5338,YNL226W,0.0,0.0
5339,YNL227C,18.11371065,2.868644914
5340,YNL228W,0.0,0.0
5341,YNL229C,43.55794645,114.61650549999999
5342,YNL230C,9.39052894,8.922995495
5343,YNL231C,101.3750283,72.24584421
5344,YNL232W,36.53652898,17.35872844
5345,YNL233W,26.63979841,26.57913552
5346,YNL234W,8.356911001,7.940839082
5347,YNL235C,8.260187494,0.0
5348,YNL236W,25.61928921,26.08260222
5349,YNL237W,0.0,33.17026586
5350,YNL238W,102.16280970000001,64.4864337
5351,YNL239W,146.3959384,115.50866699999999
5352,YNL240C,77.36370726,27.56697795
5353,YNL241C,79.92466002,100.5159572
5354,YNL242W,21.65382484,10.64261861
5355,YNL243W,105.56673059999999,66.48506447
5356,YNL244C,76.38778893,886.5691854
5357,YNL245C,33.04074998,103.60589209999999
5358,YNL246W,44.88554714,127.9523882
5359,YNL247W,78.98804291,92.71550007
5360,YNL248C,91.49746147,48.90487916
5361,YNL249C,28.47711048,9.366680354
5362,YNL250W,11.77690098,3.873653794
5363,YNL251C,28.91065623,58.86698417
5364,YNL252C,84.35936164,24.04778928
5365,YNL253W,14.05989361,0.0
5366,YNL254C,8.876619396,4.217336179
5367,YNL255C,471.1525126,682.5512137999999
5368,YNL256W,36.04445452,53.42981545
5369,YNL257C,34.81366827,8.270093386000001
5370,YNL258C,59.87724793,47.15596295
5371,YNL259C,0.0,45.82078768
5372,YNL260C,65.74943211,42.59721467
5373,YNL261W,17.34639374,17.66009525
5374,YNL262W,31.56929957,12.202387
5375,YNL263C,101.9543142,129.1709824
5376,YNL264C,57.60951278,53.13122674
5377,YNL265C,11.9344515,5.670130917000001
5378,YNL266W,0.0,0.0
5379,YNL267W,39.01719304,39.72280094
5380,YNL268W,114.67083810000001,110.8084408
5381,YNL269W,0.0,0.0
5382,YNL270C,0.0,2.953604781
5383,YNL271C,77.91800199,41.64673435
5384,YNL272C,35.9970276,75.84546171
5385,YNL273W,16.32037045,23.26172353
5386,YNL274C,57.60951278,38.64089217
5387,YNL275W,22.6761473,2.938248083
5388,YNL276C,9.01111363,0.0
5389,YNL277W,83.04287057,132.2875307
5390,YNL277W-A,18.88042856,0.0
5391,YNL278W,21.30054004,11.18528182
5392,YNL279W,0.0,0.0
5393,YNL280C,97.54171291,19.30944355
5394,YNL281W,285.78103230000005,451.36451239999997
5395,YNL282W,18.20612754,8.649842572
5396,YNL283C,18.88042856,0.0
5397,YNL284C,3.682560369,10.49764176
5398,YNL284C-A,32.3314174,115.2507439
5399,YNL284C-B,241.5254801,197.5831379
5400,YNL285W,4.7962379,0.0
5401,YNL286W,116.45131459999999,17.78359242
5402,YNL287W,128.35060570000002,124.97913559999999
5403,YNL288W,73.14904005,63.46301609
5404,YNL289W,114.69860349999999,121.097796
5405,YNL290W,66.27528734,29.83054212
5406,YNL291C,62.83159012,24.7048327
5407,YNL292W,52.99605442,46.16104105
5408,YNL293W,24.38970187,26.74083823
5409,YNL294C,57.91412355,19.04909151
5410,YNL295W,31.71911998,32.2927456
5411,YNL296W,0.0,0.0
5412,YNL297C,41.41699386,28.99837265
5413,YNL298W,31.04184339,24.1333686
5414,YNL299W,61.04574023,29.00320464
5415,YNL300W,0.0,98.75936761
5416,YNL301C,239.7932645,264.8268716
5417,YNL302C,350.27752319999996,1658.232917
5418,YNL303W,0.0,0.0
5419,YNL304W,56.91229661,4.055907043
5420,YNL305C,71.84699995,45.51326561
5421,YNL306W,261.9009906,77.76922679
5422,YNL307C,113.8851382,72.14336783
5423,YNL308C,137.7912073,48.68458691
5424,YNL309W,2.82533729,52.35106621
5425,YNL310C,40.78172568,77.50258944
5426,YNL311C,59.33495938,2.21906956
5427,YNL312W,43.41120435,24.74991451
5428,YNL313C,42.05850163,9.366680354
5429,YNL314W,51.10991012,0.0
5430,YNL315C,63.38852346,58.46100497
5431,YNL316C,3.550647759,30.36482049
5432,YNL317W,22.97253861,21.82878726
5433,YNL318C,0.0,0.0
5434,YNL319W,0.0,0.0
5435,YNL320W,58.42995785,53.53797297
5436,YNL321W,44.49051482,55.95277703
5437,YNL322C,34.09300316,151.17941409999997
5438,YNL323W,63.05608188,81.70453706
5439,YNL324W,0.0,0.0
5440,YNL325C,9.461669311,3.853111691
5441,YNL326C,67.06193763,20.12307589
5442,YNL327W,62.78376675,110.6382935
5443,YNL328C,8.091612239,0.0
5444,YNL329C,28.84255575,39.46543109
5445,YNL330C,68.51768428,42.97018568
5446,YNL331C,15.77542439,0.0
5447,YNL332W,1.744086509,0.0
5448,YNL333W,14.58655183,0.0
5449,YNL334C,0.0,3.801276108
5450,YNL335W,0.0,18.75408345
5451,YNL336W,128.2917707,82.40144967
5452,YNL337W,0.0,0.0
5453,YNL338W,0.0,0.0
5454,YNL339C,40.26384404,23.79475777
5455,YNL339W-A,1.126389204,18.20311957
5456,YNL339W-B,0.8691757390000001,2.282096035
5457,YNR001C,245.32756859999998,211.92114300000003
5458,YNR001W-A,0.0,0.0
5459,YNR002C,12.6091908,0.0
5460,YNR003C,7.480924523,37.31944657
5461,YNR003W-A,0.0,0.0
5462,YNR004W,56.64128567,0.0
5463,YNR005C,0.0,0.0
5464,YNR006W,49.64067733,51.70467695
5465,YNR007C,22.94791638,16.35404319
5466,YNR008W,34.13878094,33.29274754
5467,YNR009W,0.0,94.94067207
5468,YNR010W,31.71911998,11.30246096
5469,YNR011C,16.27548916,7.732584465
5470,YNR012W,16.58619321,13.50891748
5471,YNR013C,83.72784463,102.2904288
5472,YNR014W,44.67481687,15.918959099999999
5473,YNR015W,52.52191944,0.0
5474,YNR016C,589.4091172999999,368.8224727
5475,YNR017W,74.67505824,114.0382832
5476,YNR018W,354.1968397,143.1645055
5477,YNR019W,351.47547410000004,174.0192278
5478,YNR020C,26.33506271,18.767924100000002
5479,YNR021W,173.28037759999998,259.5379924
5480,YNR022C,50.9771571,12.1097796
5481,YNR023W,20.97825395,14.95034519
5482,YNR024W,6.3607860910000005,45.33072578
5483,YNR025C,0.0,0.0
5484,YNR026C,47.88108683,43.10260536
5485,YNR027W,14.96184905,21.32539804
5486,YNR028W,69.28933975,82.29947301
5487,YNR029C,2.766202323,23.65631364
5488,YNR030W,17.23865216,70.640381
5489,YNR031C,61.7318316,41.84771938
5490,YNR032C-A,0.0,22.91039384
5491,YNR032W,32.23487802,9.188992651
5492,YNR033W,28.68004186,4.302967371
5493,YNR034W,107.12590990000001,5.265121565
5494,YNR034W-A,12.01481817,85.62470425
5495,YNR035C,166.45602319999998,108.74087800000001
5496,YNR036C,316.676279,44.03556218
5497,YNR037C,0.0,147.42340380000002
5498,YNR038W,13.21629999,18.83743493
5499,YNR039C,19.628168300000002,47.55986048
5500,YNR040W,9.256552522,59.37090388
5501,YNR041C,86.10082835,22.72612794
5502,YNR042W,0.0,0.0
5503,YNR043W,284.633161,119.5726348
5504,YNR044W,1.638384296,4.670438413
5505,YNR045W,72.82451015,31.13943326
5506,YNR046W,17.49216175,99.72759671
5507,YNR047W,55.88099996,30.34217707
5508,YNR048W,30.18951774,0.0
5509,YNR049C,39.46099049,0.0
5510,YNR050C,42.57599997,125.1614804
5511,YNR051C,124.47910459999999,85.42557703
5512,YNR052C,137.0353686,70.31484929
5513,YNR053C,464.06310030000003,38.2937589
5514,YNR054C,60.03618923,80.2225147
5515,YNR055C,54.71142926,57.76385499
5516,YNR056C,8.465957289,0.0
5517,YNR057C,4.9977605,0.0
5518,YNR058W,37.09356546,0.0
5519,YNR059W,63.46553696,11.67207672
5520,YNR060W,13.21629999,0.0
5521,YNR061C,232.4867316,53.94356367
5522,YNR062C,7.252847556,0.0
5523,YNR063W,23.47632235,5.576872184
5524,YNR064C,8.175030922000001,0.0
5525,YNR065C,139.1438567,43.00399202
5526,YNR066C,51.71595648,108.62777120000001
5527,YNR067C,87.24176559,103.1172646
5528,YNR068C,39.21319777,37.26086031
5529,YNR069C,48.54967343,10.37981109
5530,YNR070W,0.0,0.0
5531,YNR071C,0.0,0.0
5532,YNR072W,2.105251326,0.0
5533,YNR073C,3.547118288,0.0
5534,YNR074C,28.24591818,0.0
5535,YNR075C-A,0.0,0.0
5536,YNR075W,38.06294397,49.73082823
5537,YNR076W,11.03178759,0.0
5538,YNR077C,0.0,0.0
5539,YOL001W,56.64128567,11.53312343
5540,YOL002C,26.18323583,159.9404853
5541,YOL003C,9.415306061,8.946539019
5542,YOL004W,77.38887437,69.49138326
5543,YOL005C,39.32122311,98.07920668
5544,YOL006C,48.08072772,41.83378407
5545,YOL007C,6.955947363,109.0588338
5546,YOL008W,17.15577403,32.60325277
5547,YOL009C,65.59560657,24.93189918
5548,YOL010W,58.18045104,9.213962739
5549,YOL011W,90.03243661,12.33893118
5550,YOL012C,123.3521332,113.02460959999999
5551,YOL013C,68.10643028,39.92717187
5552,YOL013W-A,34.07327341,1192.188635
5553,YOL013W-B,0.0,0.0
5554,YOL014W,209.3461918,0.0
5555,YOL015W,20.26349232,0.0
5556,YOL016C,416.8444617,75.6861225
5557,YOL017W,18.29949229,9.484582624
5558,YOL018C,20.92027385,17.03888587
5559,YOL019W,32.3224728,46.069813700000005
5560,YOL019W-A,0.0,0.0
5561,YOL020W,128.3741787,70.04476228
5562,YOL021C,46.29661973,13.53588139
5563,YOL022C,55.25641316,49.74188198
5564,YOL023W,24.59754503,10.01695211
5565,YOL024W,0.0,0.0
5566,YOL025W,32.3909319,19.23641238
5567,YOL026C,104.3392104,104.10161409999999
5568,YOL027C,70.4562334,70.88651473
5569,YOL028C,91.86940237,13.78348898
5570,YOL029C,23.55380196,0.0
5571,YOL030W,296.6737869,223.7188149
5572,YOL031C,67.64741227,32.13969941
5573,YOL032W,62.60352627,61.77458420000001
5574,YOL033W,75.31075972,47.35668
5575,YOL034W,22.83254751,21.69576601
5576,YOL035C,0.0,0.0
5577,YOL036W,67.12215349,40.04809002
5578,YOL037C,0.0,0.0
5579,YOL038C-A,0.0,0.0
5580,YOL038W,111.9498352,179.50967409999998
5581,YOL039W,2246.372807,2376.685716
5582,YOL040C,2487.0673620000002,2145.8868190000003
5583,YOL041C,108.60350859999998,40.54143605
5584,YOL042W,22.87436537,9.315215077000001
5585,YOL043C,21.85372439,4.44978778
5586,YOL044W,40.26841403,39.73521431
5587,YOL045W,25.90490742,18.46136999
5588,YOL046C,0.0,7.534973974
5589,YOL047C,0.0,0.0
5590,YOL048C,90.16367923,14.82830155
5591,YOL049W,113.627945,137.8348898
5592,YOL050C,0.0,0.0
5593,YOL051W,29.98613663,50.1403074
5594,YOL052C,74.90346342,17.08180498
5595,YOL052C-A,19.1849516,0.0
5596,YOL053W,30.03704543,12.84370564
5597,YOL054W,62.34716457,41.65526152
5598,YOL055C,53.870788,33.78453004
5599,YOL056W,78.25440784,50.19184966
5600,YOL057W,45.10619238,30.954773699999997
5601,YOL058W,375.7698596,92.62111713
5602,YOL059W,315.5728773,342.1493284
5603,YOL060C,124.49866750000001,35.96964238
5604,YOL061W,119.66468799999998,34.11205521
5605,YOL062C,29.01139022,34.45872244
5606,YOL063C,58.35589662,15.92726753
5607,YOL064C,33.22533517,151.541376
5608,YOL065C,58.70096879,8.807112437
5609,YOL066C,28.12928714,37.22938999
5610,YOL067C,240.5663594,47.62272877
5611,YOL068C,108.5624642,23.54679367
5612,YOL069W,21.05251326,52.51143367
5613,YOL070C,61.60586051,6.7544587410000005
5614,YOL071W,182.4335888,104.01037690000001
5615,YOL072W,15.65088157,44.61497748
5616,YOL073C,92.06400922,36.74174616
5617,YOL075C,12.85910269,14.40081898
5618,YOL076W,89.54582176,61.68846321
5619,YOL077C,28.51461984,40.64241099
5620,YOL077W-A,0.0,73.71170192
5621,YOL078W,36.39860037,36.01038964
5622,YOL079W,0.0,0.0
5623,YOL080C,32.81288273,11.69220099
5624,YOL081W,88.82383435,41.28333955
5625,YOL082W,57.18591342,97.80975831
5626,YOL083C-A,0.0,0.0
5627,YOL083W,5.760130746000001,0.0
5628,YOL084W,16.78683265,8.545207378999999
5629,YOL085C,0.0,0.0
5630,YOL085W-A,0.0,0.0
5631,YOL086C,3624.243288,11248.21562
5632,YOL086W-A,65.35532962,260.8260222
5633,YOL087C,37.27067589,31.87354702
5634,YOL088C,85.57316540000001,109.77210290000001
5635,YOL089C,59.99251596,37.82103813
5636,YOL090W,40.67607354,33.38032512
5637,YOL091W,0.0,0.0
5638,YOL092W,46.19289317,54.86631534
5639,YOL093W,133.51160190000002,23.06624686
5640,YOL094C,58.73911107,47.09358733
5641,YOL095C,10.09448656,11.98988079
5642,YOL096C,76.00428109,54.16514837
5643,YOL097C,112.6285149,184.0239025
5644,YOL097W-A,0.0,0.0
5645,YOL098C,59.58794215,80.03187674
5646,YOL099C,0.0,0.0
5647,YOL100W,21.986451000000002,6.267538425
5648,YOL101C,186.21048869999998,178.7449896
5649,YOL102C,0.0,44.03556218
5650,YOL103W,97.93833133,47.24799254
5651,YOL103W-A,80.82635647,259.190363
5652,YOL103W-B,319.02948460000005,291.96416239999996
5653,YOL104C,47.17432858,9.605490901
5654,YOL105C,34.16781326,39.5687592
5655,YOL106W,10.08022881,7.18376756
5656,YOL107W,6.9356676329999996,34.59937029
5657,YOL108C,39.12720392,44.61497748
5658,YOL109W,500.8282101,936.9145269999999
5659,YOL110W,24.9888025,7.123399765
5660,YOL111C,67.0122253,55.71635685
5661,YOL112W,38.60339145,48.14435703
5662,YOL113W,47.14350911,41.35046693
5663,YOL114C,0.0,0.0
5664,YOL115W,48.79864612,8.694200739
5665,YOL116W,15.52828981,13.27965387
5666,YOL117W,16.57152166,2.62441044
5667,YOL118C,0.0,0.0
5668,YOL119C,175.33975680000003,30.39506434
5669,YOL120C,2406.29375,3697.078561
5670,YOL121C,880.2055793,481.4398646000001
5671,YOL122C,80.53682806,79.47042863
5672,YOL123W,73.36899247,79.2228572
5673,YOL124C,16.44424423,7.812761032
5674,YOL125W,62.34103769,21.32539804
5675,YOL126C,40.90759521,35.88082845
5676,YOL127W,2478.749411,3236.61382
5677,YOL128C,28.47128455,31.56272343
5678,YOL129W,70.72506481,109.96989040000001
5679,YOL130W,58.09024879,59.14078409
5680,YOL131W,0.0,0.0
5681,YOL132W,0.0,0.0
5682,YOL133W,107.24702450000001,111.17174720000001
5683,YOL134C,0.0,0.0
5684,YOL135C,0.0,22.80765665
5685,YOL136C,140.4646959,85.19442935
5686,YOL137W,16.71941565,17.02177855
5687,YOL138C,23.48798471,7.579891851
5688,YOL139C,194.5389952,522.8708575
5689,YOL140W,123.43525459999998,35.98660919
5690,YOL141W,15.38103878,2.435875207
5691,YOL142W,24.67773857,28.13890696
5692,YOL143C,41.981188200000005,239.3462321
5693,YOL144W,27.81668618,45.44288427
5694,YOL145C,59.58369012,18.87238379
5695,YOL146W,121.99661529999999,17.38840148
5696,YOL147C,40.15078478,42.92073782
5697,YOL148C,11.79636693,36.42941962
5698,YOL149W,30.76207756,29.23050248
5699,YOL150C,0.0,0.0
5700,YOL151W,20.807002899999997,39.54213747
5701,YOL152W,3.8308115910000002,0.0
5702,YOL154W,33.30507597,6.781476576
5703,YOL155C,64.40898265,82.31647704
5704,YOL155W-A,0.0,0.0
5705,YOL156W,1.04706602,7.462012078
5706,YOL157C,14.61633177,9.099438909
5707,YOL158C,62.70666223,27.93029891
