,ORF,RNA_Prints,Ribo_Prints
4928,YMR172W,16.5130704,16.4099736
4929,YMR172C-A,0.7882867199999999,1.22280576
4930,YMR175W-A,1.58575755,0.0
4931,YMR177W,26.596630199999996,32.5475829
4932,YMR176W,40.122756599999995,21.26738868
4933,YMR178W,36.7691775,44.9728125
4934,YMR179W,23.2206183,19.87916634
4935,YMR181C,2.7757431,3.0225744000000003
4936,YMR180C,33.549571799999995,7.946695259999999
4937,YMR182C,2.01765276,5.520371880000001
4938,YMR182W-A,0.9948884999999998,0.0
4939,YMR184W,31.1873397,27.6833079
4940,YMR185W,62.7061992,34.7268588
4941,YMR183C,71.60157120000001,165.337608
4942,YMR187C,23.7849696,13.560696
4943,YMR188C,22.3217106,42.5381922
4944,YMR189W,37.812069,39.902976
4945,YMR190C,27.77279928,20.30980728
4946,YMR191W,25.6111086,33.599075400000004
4947,YMR192W,39.7996326,38.823470699999994
4948,YMR193W,36.1410672,39.7332936
4949,YMR186W,1495.655352,4202.04846
4950,YMR193C-A,92.03750099999999,38.3381937
4951,YMR194W,449.14599,462.39617999999996
4952,YMR195W,23.8485888,21.587212800000003
4953,YMR194C-A,1.6812382499999998,1.38814425
4954,YMR194C-B,20.731026,1.5452798399999998
4955,YMR196W,35.6191209,22.128109739999996
4956,YMR197C,34.4947068,51.6010578
4957,YMR198W,21.2227575,17.3325285
4958,YMR199W,40.193833500000004,48.7628073
4959,YMR200W,49.4578767,111.93069600000001
4960,YMR201C,10.129407480000001,12.913794000000001
4961,YMR204C,10.68024375,9.96855588
4962,YMR203W,101.5379316,420.164424
4963,YMR202W,232.81869,409.296876
4964,YMR206W,1.5206611799999998,0.13950643199999999
4965,YMR207C,26.46208764,36.04857048
4966,YMR208W,41.9762484,156.547296
4967,YMR209C,43.108150800000004,30.8196444
4968,YMR210W,27.473985,23.503230000000002
4969,YMR211W,40.2958752,27.757749599999997
4970,YMR212C,81.5868774,78.5275398
4971,YMR213W,13.3810083,17.7470208
4972,YMR205C,624.2169600000001,1952.49888
4973,YMR214W,12.685831199999999,95.6348694
4974,YMR215W,82.756485,280.51695
4975,YMR216C,85.3183185,50.053755300000006
4976,YMR219W,21.469434210000003,58.4284869
4977,YMR218C,27.02642295,41.5200084
4978,YMR220W,94.8170796,132.02097360000002
4979,YMR221C,39.78799049999999,83.455593
4980,YMR222C,25.929523200000002,29.935920000000003
4981,YMR217W,301.65837,1139.262348
4982,YMR223W,41.1132768,28.729224000000002
4983,YMR224C,18.87434703,21.961100700000003
4984,YMR225C,11.5108587,28.0532835
4985,YMR226C,97.00260000000002,301.77094800000003
4986,YMR227C,4.38344109,42.6479193
4987,YMR228W,28.588464000000002,32.4254988
4988,YMR230W-A,1.72687032,0.0
4989,YMR229C,347.88570000000004,672.2555100000001
4990,YMR231W,33.344808,51.657384
4991,YMR232W,3.3385262399999998,0.5491901699999999
4992,YMR233W,13.608354900000002,20.7457797
4993,YMR230W,418.0905,783.36438
4994,YMR234W,16.210700999999997,11.405285099999999
4995,YMR236W,30.8585376,41.1156606
4996,YMR235C,132.668136,253.27007999999998
4997,YMR238W,16.686210600000003,96.18606630000001
4998,YMR237W,91.44069749999998,129.49427999999997
4999,YMR239C,23.9731632,51.7954392
5000,YMR240C,11.13556845,20.6125908
5001,YMR241W,113.22045,226.25851500000002
5002,YMR242W-A,1.9597319999999998,0.0
5003,YMR244W,3.4968562800000003,1.25114064
5004,YMR244C-A,3.5227079999999997,7.5495735
5005,YMR245W,3.8830322699999997,5.258882610000001
5006,YMR243C,194.468583,273.142725
5007,YMR246W,246.27811499999999,531.98775
5008,YMR242C,884.0438399999999,1689.40209
5009,YMR247W-A,0.7013620799999999,0.0
5010,YMR251W,2.32939671,0.41671638899999996
5011,YMR250W,37.4949756,39.3514236
5012,YMR247C,78.0244911,115.9434963
5013,YMR252C,7.796169000000001,2.7603261000000003
5014,YMR251W-A,138.52764000000002,258.36479999999995
5015,YMR254C,1.7447623200000002,1.93222644
5016,YMR253C,23.806018500000004,25.206394500000002
5017,YMR255W,20.0490633,24.6227688
5018,YMR256C,39.272349,73.92010499999999
5019,YMR257C,24.2397819,7.80958179
5020,YMR258C,48.6148296,38.0102724
5021,YMR259C,71.3263845,106.4688513
5022,YMR262W,22.575971999999997,10.3234722
5023,YMR260C,155.142834,334.05834000000004
5024,YMR263W,19.0320966,17.4492852
5025,YMR261C,86.838105,147.28770600000001
5026,YMR264W,31.031704799999996,42.2559684
5027,YMR265C,33.947436599999996,12.98892672
5028,YMR267W,44.6969511,48.7019469
5029,YMR266W,106.29754199999999,218.53774080000002
5030,YMR268C,17.2766355,10.924652100000001
5031,YMR269W,2.01765276,28.5927156
5032,YMR270C,24.5768634,16.392042
5033,YMR271C,15.617087999999999,1.4110167600000003
5034,YMR272W-B,1.5220116000000001,0.0
5035,YMR273C,15.601165440000003,27.362385600000003
5036,YMR274C,21.051288,25.8038964
5037,YMR272C,74.6479965,134.42236499999999
5038,YMR272W-A,1.542135,0.020805228000000002
5039,YMR275C,35.6538564,48.4010685
5040,YMR276W,73.3409886,259.906812
5041,YMR277W,56.926832399999995,79.9624569
5042,YMR278W,48.1788951,73.6802787
5043,YMR279C,11.552124480000002,0.13777419780000003
5044,YMR280C,11.88702828,5.86156104
5045,YMR281W,16.9762695,24.7146075
5046,YMR282C,25.500090000000004,21.605007900000004
5047,YMR284W,12.22364817,13.890659759999998
5048,YMR283C,38.965877400000004,25.373301599999998
5049,YMR285C,36.303850800000006,50.191578
5050,YMR286W,14.085648,28.603772999999997
5051,YMR287C,35.426922000000005,32.816361
5052,YMR288W,32.7892536,40.7464344
5053,YMR289W,18.974249999999998,34.2910125
5054,YMR291W,12.344152139999998,21.0511701
5055,YMR292W,14.3442162,32.184977399999994
5056,YMR293C,9.84695625,13.9543245
5057,YMR290C,77.29306860000001,250.81913999999998
5058,YMR290W-A,10.5668808,21.7089708
5059,YMR294W,7.7997513000000005,13.050879600000002
5060,YMR296C,74.239113,239.182125
5061,YMR294W-A,14.272236,2.6849628
5062,YMR295C,69.641154,177.73965
5063,YMR298W,41.4635883,73.959951
5064,YMR297W,155.3004765,405.023502
5065,YMR299C,16.0269459,8.510729790000001
5066,YMR300C,62.097537599999995,150.4633368
5067,YMR301C,32.6860275,70.6901292
5068,YMR303C,18.6597387,5.2853711699999995
5069,YMR302C,45.4617816,77.6321346
5070,YMR304W,41.3054664,80.921016
5071,YMR306W,10.94060736,1.16855301
5072,YMR306C-A,1.4853618,0.35209278
5073,YMR304C-A,23.8129632,2.9834929800000003
5074,YMR305C,101.49024599999998,442.6776899999999
5075,YMR308C,274.414149,358.28082
5076,YMR310C,22.684402799999997,50.4824364
5077,YMR311C,10.998944999999999,66.43492499999999
5078,YMR312W,15.5084274,43.2970416
5079,YMR307W,830.4441599999999,2315.544
5080,YMR307C-A,12.043863,12.360894
5081,YMR313C,48.271874700000005,35.0370057
5082,YMR314W,49.86542549999999,153.187335
5083,YMR309C,488.84877,796.8530069999999
5084,YMR315W,48.161820000000006,86.50656000000001
5085,YMR315W-A,0.30440124,0.18151992
5086,YMR316W,44.3836077,9.60395406
5087,YMR316C-A,5.8260696,0.59649408
5088,YMR316C-B,0.5128782,0.0
5089,YMR317W,9.60370572,2.457731115
5090,YMR318C,86.5738287,251.108712
5091,YMR319C,59.7022671,67.2087444
5092,YMR321C,0.0,0.0
5093,YMR322C,0.0,0.0
5094,YMR323W,0.0,0.0
5095,YMR320W,1.1227048199999998,0.0
5096,YMR324C,0.0,0.0
5097,YMR326C,0.0,0.0
5098,YMR325W,0.0,0.0
5099,YNL338W,0.0,0.0
5100,YNL337W,0.0,0.0
5101,YNL336W,3.83966154,2.6365678200000002
5102,YNL339C,0.0,0.0
5103,YNL339W-B,0.0,0.0
5104,YNL339W-A,0.0,0.0
5105,YNL335W,0.35506588800000005,0.0
5106,YNL334C,1.42106973,0.141233928
5107,YNL333W,0.585750867,0.6985844970000001
5108,YNL332W,0.23339438099999996,0.41752926599999995
5109,YNL331C,6.86707008,0.555246354
5110,YNL330C,29.5832628,88.6888548
5111,YNL329C,33.6880281,27.33166566
5112,YNL328C,5.0860971,3.6106125300000005
5113,YNL326C,19.611479099999997,16.288928699999996
5114,YNL323W,28.799464500000003,77.973603
5115,YNL325C,21.1838616,17.7717936
5116,YNL324W,0.9041511600000001,2.78731332
5117,YNL327W,188.0173338,518.844102
5118,YNL322C,92.64343919999999,163.78083
5119,YNL321W,27.4188942,71.9688024
5120,YNL320W,19.477071,31.345155000000002
5121,YNL319W,1.3205700900000001,0.144424413
5122,YNL318C,0.242013645,1.90038693e-07
5123,YNL317W,34.1732712,32.742977399999994
5124,YNL316C,20.432052,23.253991499999998
5125,YNL314W,13.308441600000002,7.444416
5126,YNL315C,48.9891171,55.35823919999999
5127,YNL313C,71.36106000000001,189.37097849999998
5128,YNL312W,26.904799799999996,64.31500619999998
5129,YNL310C,13.300770000000002,33.1548525
5130,YNL311C,32.1844932,24.812733599999998
5131,YNL309W,8.590635509999998,22.983063599999998
5132,YNL308C,18.5714544,164.1217584
5133,YNL306W,18.254905800000003,62.486757000000004
5134,YNL307C,76.24118159999999,136.04469600000002
5135,YNL305C,25.0727664,47.369037000000006
5136,YNL304W,17.416179,21.4526796
5137,YNL303W,71.62605599999999,0.15846179999999999
5138,YNL300W,10.219309800000001,73.573209
5139,YNL299W,33.179764500000005,36.5483772
5140,YNL298W,38.6924355,59.4282123
5141,YNL301C,186.51006,231.12414600000002
5142,YNL295W,27.6240825,18.19566
5143,YNL294C,24.8426946,9.6463629
5144,YNL297C,62.848031399999996,95.61078569999998
5145,YNL296W,1.9533842999999997,4.161370499999999
5146,YNL302C,816.94305,1561.93275
5147,YNL293W,16.2475497,18.27789666
5148,YNL292W,19.2888588,82.17881159999999
5149,YNL291C,24.5999214,24.3798822
5150,YNL290W,34.4255868,57.062428499999996
5151,YNL289W,37.2162,31.92378
5152,YNL288W,50.9894022,83.4423546
5153,YNL285W,15.0803592,0.0
5154,YNL286W,15.368667599999998,17.06991
5155,YNL284C-B,1.444727928e-07,0.18104799
5156,YNL284C-A,0.695837142,3.13556292
5157,YNL287W,234.42559919999997,445.9104
5158,YNL283C,21.3984288,38.073671999999995
5159,YNL284C,51.8931477,74.1557289
5160,YNL282W,19.5362412,14.064960000000001
5161,YNL279W,14.0494605,3.02154012
5162,YNL280C,51.3810429,143.44500599999998
5163,YNL278W,16.15248363,25.95851088
5164,YNL281W,133.289772,159.97350600000001
5165,YNL277W-A,0.53134515,0.158424525
5166,YNL274C,9.678259890000001,21.277339199999997
5167,YNL275W,25.387365300000003,16.928072160000003
5168,YNL277W,21.2483457,20.0490108
5169,YNL276C,3.5892568799999998,2.58386436
5170,YNL273W,23.22600903,44.4839409
5171,YNL272C,52.877987999999995,53.33011199999999
5172,YNL271C,40.3926972,62.8705362
5173,YNL270C,3.69303564,1.1011053480000002
5174,YNL269W,0.61008156,0.14552049600000003
5175,YNL267W,36.0835926,65.1662781
5176,YNL268W,126.8205984,299.06236800000005
5177,YNL264C,43.49384909999999,36.99189
5178,YNL266W,6.12129,0.00023306933999999997
5179,YNL265C,29.008621199999997,40.797084899999994
5180,YNL263C,46.083397500000004,83.83558049999999
5181,YNL262W,36.37839465,78.2033616
5182,YNL260C,18.8076492,21.152903999999996
5183,YNL261W,50.24592,25.40592
5184,YNL259C,26.431986,25.342632000000002
5185,YNL258C,43.915179,54.43134750000001
5186,YNL257C,63.388664999999996,30.9766275
5187,YNL256W,55.00935,75.878055
5188,YNL254C,20.453277599999996,11.08779516
5189,YNL253W,24.4923345,26.1647496
5190,YNL252C,38.146309200000005,61.7324508
5191,YNL255C,181.34193,364.872354
5192,YNL251C,43.9677504,125.656704
5193,YNL250W,22.758832979999998,36.96341844
5194,YNL249C,26.799167699999998,10.88346303
5195,YNL248C,133.306368,229.476
5196,YNL247W,123.098112,388.75391999999994
5197,YNL246W,32.93526000000001,46.0132485
5198,YNL245C,14.237586,10.987164
5199,YNL244C,144.0435,194.114394
5200,YNL242W,18.61869726,23.15884284
5201,YNL243W,89.54257679999999,224.6581926
5202,YNL240C,49.296333600000004,39.3328908
5203,YNL241C,141.91311420000002,396.847704
5204,YNL239W,71.508801,134.490993
5205,YNL238W,45.254016,93.55939199999999
5206,YNL237W,11.0078184,5.113106999999999
5207,YNL234W,11.141138819999998,4.98271851
5208,YNL233W,30.0629343,42.970088399999995
5209,YNL236W,60.355034999999994,65.8794825
5210,YNL235C,14.011747200000002,0.025023384000000003
5211,YNL232W,46.0697085,54.6645705
5212,YNL230C,18.269754,4.7186652
5213,YNL231C,70.30784640000002,110.55052799999999
5214,YNL229C,16.319847,86.61293549999999
5215,YNL225C,26.768449800000003,21.0539664
5216,YNL223W,6.016715100000001,10.62557595
5217,YNL224C,27.929779199999995,38.518963199999995
5218,YNL228W,4.73572953e-05,5.52520815
5219,YNL226W,3.5940388199999997,4.09960581
5220,YNL227C,15.39557955,34.1731566
5221,YNL222W,15.445946699999999,23.947685099999998
5222,YNL221C,47.8579824,54.8868312
5223,YNL220W,51.9736266,102.940026
5224,YNL218W,18.9194292,18.574038
5225,YNL219C,63.969134399999994,131.65106999999998
5226,YNL217W,52.8092901,33.4417995
5227,YNL215W,2.80554642,26.070721199999998
5228,YNL216W,80.845506,132.4389312
5229,YNL214W,10.82964,9.651359999999999
5230,YNL213C,9.726084,6.08274345
5231,YNL212W,40.5637065,94.69923030000001
5232,YNL211C,6.9793749,4.3889238
5233,YNL210W,9.0500721,0.9812178299999998
5234,YNL208W,42.60456,109.57140000000001
5235,YNL207W,34.5857472,80.28140400000001
5236,YNL206C,33.6087504,34.830648000000004
5237,YNL205C,1.63615554,0.0
5238,YNL204C,2.75562189,0.139687779
5239,YNL203C,0.6581142,3.752937e-05
5240,YNL202W,3.3368070600000004,0.97861707
5241,YNL201C,57.051172199999996,54.6244113
5242,YNL200C,8.0193984,10.9707273
5243,YNL209W,686.526294,1805.563398
5244,YNL197C,22.9168512,99.0241446
5245,YNL199C,30.965586,33.6233055
5246,YNL198C,3.4962564,6.254616899999999
5247,YNL196C,5.9746568700000005,0.558867777
5248,YNL195C,4.94230512,2.9471777400000003
5249,YNL194C,3.3962950199999997,2.0950978200000003
5250,YNL193W,25.9779039,30.155814
5251,YNL192W,79.001148,115.24767480000001
5252,YNL191W,22.260046199999998,34.331698800000005
5253,YNL190W,107.57579999999999,294.873435
5254,YNL187W,10.02284724,0.833968518
5255,YNL188W,28.771075200000002,11.62226394
5256,YNL189W,137.34603990000002,344.551419
5257,YNL186W,92.4895725,102.49540859999999
5258,YNL185C,23.2680123,33.895763099999996
5259,YNL184C,6.433071,3.4196025
5260,YNL183C,39.29498160000001,73.72222830000001
5261,YNL181W,29.50758,58.745268
5262,YNL182C,97.3393092,122.56213799999999
5263,YNL179C,11.146005,3.6122517
5264,YNL180C,49.1661456,62.5369476
5265,YNL176C,9.563503950000001,52.906034999999996
5266,YNL177C,27.499542,65.17486500000001
5267,YNL173C,24.2257434,43.8941175
5268,YNL175C,88.06089,173.85897599999996
5269,YNL174W,12.7803639,25.0994628
5270,YNL168C,39.549432,58.398365999999996
5271,YNL167C,21.426184799999998,40.3910712
5272,YNL172W,28.90955331,32.262753599999996
5273,YNL170W,4.6543464,6.9947856e-07
5274,YNL171C,1.9355968799999999,0.299953827
5275,YNL169C,25.432713899999996,50.356662299999996
5276,YNL166C,20.6353665,63.7382889
5277,YNL165W,18.3561477,12.7473621
5278,YNL164C,13.6418304,18.4945728
5279,YNL163C,33.666633000000004,108.8467809
5280,YNL162W-A,8.6978916,8.9799417
5281,YNL161W,34.257353699999996,72.6640515
5282,YNL159C,21.459507,12.726707999999999
5283,YNL160W,66.445137,192.8289
5284,YNL162W,302.48793,522.02946
5285,YNL158W,17.3792073,24.8439759
5286,YNL157W,39.5002179,29.7833094
5287,YNL156C,41.70105,57.69702
5288,YNL155W,35.47698,44.9728125
5289,YNL153C,35.66955600000001,55.50675
5290,YNL152W,22.302483000000002,20.918733
5291,YNL154C,98.9829867,180.175236
5292,YNL151C,6.8348901600000005,63.9471672
5293,YNL148C,4.1226768,7.866954
5294,YNL147W,15.903251999999998,43.667388
5295,YNL178W,3689.6352899999997,4610.144429999999
5296,YNL150W,27.492059999999995,7.382964
5297,YNL149C,13.705029000000001,85.97784
5298,YNL146C-A,7.4002110000000005,0.157601925
5299,YNL146W,4.120587899999999,3.5740668
5300,YNL145W,53.098578,75.886317
5301,YNL144C,8.27914113,5.074108649999999
5302,YNL144W-A,0.0,0.0
5303,YNL143C,7.691402999999999,5.2417161000000005
5304,YNL142W,19.66635,18.90165
5305,YNL141W,114.53306400000001,177.21273600000004
5306,YNL138W-A,7.6242612,14.3971482
5307,YNL140C,3.3572771999999995,3.5812872
5308,YNL139C,59.15172779999999,95.74385039999999
5309,YNL136W,3.1336048799999996,21.039202799999998
5310,YNL137C,56.018976900000006,97.31618730000001
5311,YNL138W,131.40750269999998,316.060872
5312,YNL133C,2.63701872,8.720218800000001
5313,YNL135C,162.111705,259.25714999999997
5314,YNL134C,81.2409741,161.160714
5315,YNL131W,87.688737,162.77654700000002
5316,YNL132W,123.95439,364.798182
5317,YNL130C-A,0.5584103699999999,0.16649514
5318,YNL130C,64.8766704,120.775578
5319,YNL129W,16.5264063,29.705611799999996
5320,YNL127W,37.2672468,33.3686304
5321,YNL128W,3.1321827,0.55341396
5322,YNL126W,63.8334774,30.260260799999998
5323,YNL124W,18.0514908,37.5373158
5324,YNL125C,56.414204399999996,31.581011399999998
5325,YNL122C,21.2043012,25.4359464
5326,YNL123W,96.16578300000002,174.837624
5327,YNL121C,131.5281366,416.013498
5328,YNL118C,80.3687961,131.8115022
5329,YNL117W,7.736572349999999,1.3771448099999999
5330,YNL116W,25.198453799999996,36.9453999
5331,YNL120C,1.2191796,1.0310684399999999
5332,YNL119W,64.4357298,46.618681200000005
5333,YNL115C,8.0641512,43.004214
5334,YNL114C,10.953093599999999,60.635256
5335,YNL113W,39.2675712,63.711219
5336,YNL111C,111.54481799999999,197.496684
5337,YNL110C,43.4778162,126.312108
5338,YNL112W,171.978441,569.865147
5339,YNL109W,15.015819,2.7420338400000004
5340,YNL108C,24.613981499999998,47.767164599999994
5341,YNL107W,19.7616666,22.0159809
5342,YNL106C,24.17302944,37.4814144
5343,YNL105W,2.40165354,5.8473987
5344,YNL103W,38.2243137,36.79950540000001
5345,YNL102W,50.2834293,92.2715625
5346,YNL101W,58.2114204,48.707152199999996
5347,YNL104C,231.97548,606.5571600000001
5348,YNL103W-A,17.559269999999998,32.10039
5349,YNL099C,32.9455764,31.968735599999995
5350,YNL100W,40.53045,37.0637535
5351,YNL097C-B,0.58455504,0.17428976999999998
5352,YNL098C,68.6064597,175.074075
5353,YNL097C,22.3076457,30.6442779
5354,YNL097W-A,6.3499644e-06,0.00010574616
5355,YNL095C,23.6175186,28.0295274
5356,YNL094W,35.3009916,13.620937679999999
5357,YNL093W,0.9477452399999999,0.28257789299999997
5358,YNL092W,3.8352000900000003,4.01955984
5359,YNL096C,434.0457809999999,776.6957699999999
5360,YNL091W,45.0784563,97.2901806
5361,YNL090W,10.821857399999999,29.2885992
5362,YNL089C,3.52125693,0.00015930941399999997
5363,YNL088W,54.1786773,144.6343773
5364,YNL086W,7.1036628,5.2021386
5365,YNL087W,101.86701479999999,211.17340169999997
5366,YNL084C,47.578755,87.201975
5367,YNL083W,23.256882,16.283322000000002
5368,YNL085W,143.88548939999998,285.54822
5369,YNL082W,23.068749299999997,29.291935199999998
5370,YNL081C,22.0701888,37.6022736
5371,YNL080C,45.6561579,25.4197779
5372,YNL077W,16.063772699999998,20.5364148
5373,YNL079C,102.108,381.7962
5374,YNL076W,29.535245999999997,35.224605
5375,YNL078W,64.4753016,29.6496864
5376,YNL075W,40.5690957,83.0638548
5377,YNL074C,23.065763399999998,65.3854311
5378,YNL072W,24.6959328,24.707113200000002
5379,YNL073W,47.082161400000004,26.2866198
5380,YNL070W,26.315034,75.83190599999999
5381,YNL071W,160.79118300000002,473.12748
5382,YNL067W-B,0.5639111699999999,0.0
5383,YNL068C,27.548513399999997,42.7117686
5384,YNL067W-A,0.139602666,0.16649514
5385,YNL065W,20.304329999999997,18.849744
5386,YNL066W,130.48431899999997,395.97323399999993
5387,YNL063W,28.655896499999997,12.2754555
5388,YNL062C,83.3606574,101.76589709999999
5389,YNL064C,185.96984999999998,851.43429
5390,YNL069C,1652.4542099999999,2517.47736
5391,YNL067W,728.2310399999999,629.8732799999999
5392,YNL059C,44.94926519999999,88.70646959999999
5393,YNL061W,127.2598386,321.14586599999996
5394,YNL056W,32.742765,21.8680506
5395,YNL058C,32.8045548,69.34834649999999
5396,YNL057W,1.29665538,14.134318200000001
5397,YNL054W-A,0.695838465,1.2448173149999997
5398,YNL054W,21.8631996,38.3611668
5399,YNL053W,50.573145000000004,16.56249
5400,YNL052W,65.92047000000001,187.043934
5401,YNL055C,209.344068,776.1626279999999
5402,YNL051W,42.7609356,27.023358
5403,YNL050C,28.3254078,40.510164
5404,YNL048W,31.5293445,51.5147013
5405,YNL049C,74.3683722,76.1014119
5406,YNL047C,28.447443,23.762770200000002
5407,YNL046W,25.899034200000003,6.7209981
5408,YNL042W-B,52.60749,0.0
5409,YNL045W,68.1603552,141.84576
5410,YNL044W,32.835447,76.457628
5411,YNL043C,10.903086,9.7233468
5412,YNL042W,14.065710000000001,6.37735242
5413,YNL041C,44.205335999999996,48.475728
5414,YNL040W,34.070858099999995,34.6908243
5415,YNL039W,15.917112749999998,31.638767999999995
5416,YNL038W,29.212322999999998,13.964013
5417,YNL036W,42.6402504,40.683276000000006
5418,YNL034W,0.576441906,0.1374966969
5419,YNL037C,86.69035949999999,208.447176
5420,YNL035C,32.097311999999995,46.047338999999994
5421,YNL033W,0.11733165,0.0
5422,YNL032W,17.1364914,26.8767432
5423,YNL031C,257.85276899999997,497.34698999999995
5424,YNL027W,29.010139199999998,42.2866941
5425,YNL030W,162.98256,269.516208
5426,YNL029C,16.5480861,13.741505969999999
5427,YNL028W,1.84399614,1.38138564
5428,YNL026W,32.062962,51.768027000000004
5429,YNL025C,14.3745192,11.5683552
5430,YNL024C,4.71730974,4.07885673
5431,YNL024C-A,11.1644667,27.868845
5432,YNL022C,35.2957314,51.61789710000001
5433,YNL023C,45.5180166,34.595454600000004
5434,YNL021W,32.676126,50.3599635
5435,YNL020C,27.0760914,17.31392226
5436,YNL019C,0.0,0.0
5437,YNL018C,2.3057749800000003,0.274993026
5438,YNL017C,3.8303949,0.0
5439,YNL015W,20.0090064,39.874919999999996
5440,YNL012W,24.0843192,4.39788576
5441,YNL014W,6.009794999999999,2.1862706249999997
5442,YNL013C,1.0463985,2.8285437599999996e-06
5443,YNL016W,210.479394,555.6810180000001
5444,YNL011C,18.204327,11.754367949999999
5445,YNL009W,11.260693289999999,4.0151148899999995
5446,YNL008C,45.93451770000001,34.3251186
5447,YNL007C,72.75086429999999,404.90335500000003
5448,YNL006W,37.1173056,43.28981280000001
5449,YNL010W,187.54395,282.790794
5450,YNL005C,45.873403200000006,69.4289268
5451,YNL004W,24.338496000000003,81.136965
5452,YNL003C,40.479462,24.7682385
5453,YNL001W,54.6687036,56.876228999999995
5454,YNL002C,77.2552692,182.183628
5455,YNR001W-A,0.129819477,0.154826649
5456,YNR001C,133.718976,162.23904
5457,YNR002C,5.98532265,0.5598654089999999
5458,YNR004W,12.957417900000001,5.3436852
5459,YNR003C,53.7877602,60.1040988
5460,YNR003W-A,1.2595374e-05,0.00088906158
5461,YNR007C,6.43543281,17.303884500000002
5462,YNR005C,3.2328477,5.617026
5463,YNR006W,27.6004575,44.7218058
5464,YNR009W,10.137525,32.194050000000004
5465,YNR008W,11.055327179999999,78.56020199999999
5466,YNR011C,14.34573798,32.1652905
5467,YNR010W,16.08462,17.163765
5468,YNR012W,34.0086426,60.5636394
5469,YNR013C,67.12365750000001,183.91874099999998
5470,YNR015W,37.574922,44.11926750000001
5471,YNR014W,4.9837399200000005,3.82098996
5472,YNR017W,47.961078300000004,100.417569
5473,YNR020C,2.23312401,19.484114099999996
5474,YNR018W,90.44055,156.427875
5475,YNR019W,117.7417233,209.53376699999998
5476,YNR022C,26.729976,24.923598000000002
5477,YNR023W,25.625565,37.3073526
5478,YNR021W,175.79835,314.977815
5479,YNR026C,32.89056479999999,74.44719119999999
5480,YNR024W,2.9496258,26.2980531
5481,YNR025C,5.814252,0.9279936
5482,YNR027W,25.72461,25.1017434
5483,YNR028W,44.3546325,47.4553548
5484,YNR029C,17.173254,35.565687
5485,YNR016C,1015.4937420000001,2437.8592019999996
5486,YNR030W,35.452807199999995,136.074348
5487,YNR031C,37.4676618,49.180818
5488,YNR032W,31.3261074,17.2219311
5489,YNR032C-A,5.830608,19.6250442
5490,YNR033W,49.8676344,67.0106532
5491,YNR034W-A,6.2558892,7.162541099999999
5492,YNR034W,14.7277326,30.2504832
5493,YNR035C,99.64331789999999,188.13618599999998
5494,YNR036C,51.673776000000004,76.891122
5495,YNR037C,17.905279200000003,14.887909200000001
5496,YNR038W,62.576198999999995,85.62550499999999
5497,YNR039C,26.8669494,34.5176388
5498,YNR040W,16.485984600000002,26.2623417
5499,YNR041C,34.9521888,39.5355009
5500,YNR042W,0.9439758899999999,2.20826034
5501,YNR043W,134.379339,411.06174
5502,YNR044W,3.910599,56.3784012
5503,YNR045W,13.6559178,13.526057999999999
5504,YNR046W,37.7424888,108.75688799999999
5505,YNR047W,37.5209118,44.8854156
5506,YNR048W,33.1359516,18.5808036
5507,YNR049C,17.8066065,19.8209391
5508,YNR050C,82.549278,220.408101
5509,YNR051C,51.91218,119.9633436
5510,YNR052C,54.5259372,89.93408760000001
5511,YNR054C,14.149833899999999,58.1578344
5512,YNR056C,14.546335919999999,0.275371008
5513,YNR055C,46.1463006,70.85823749999999
5514,YNR053C,218.40489000000002,173.65007700000004
5515,YNR057C,6.377633640000001,1.54940142
5516,YNR058W,14.008081230000002,0.966491097
5517,YNR059W,36.230869500000004,5.50446372
5518,YNR060W,47.047176,43.48857600000001
5519,YNR061C,27.964002,51.863196
5520,YNR062C,8.995491840000001,0.975300456
5521,YNR063W,7.60998336,7.01320704
5522,YNR064C,5.1590808,0.5593520519999999
5523,YNR065C,15.801942089999999,19.93838298
5524,YNR066C,15.427454699999998,20.197659299999998
5525,YNR068C,4.23010224,0.28027490399999994
5526,YNR070W,0.11435354819999999,0.13638135659999998
5527,YNR069C,7.290876600000001,0.69010473
5528,YNR071C,0.0,0.13915372799999998
5529,YNR067C,198.66781740000002,267.66429300000004
5530,YNR073C,0.0,0.0
5531,YNR072W,0.11543695799999999,0.13767366299999997
5532,YNR075C-A,0.32207109000000006,0.0
5533,YNR074C,0.0,0.0
5534,YNR075W,17.4610125,11.66175
5535,YNR076W,0.0,0.0
5536,YNR077C,0.0,0.0
5537,YOL166C,0.12356143200000003,0.1473633
5538,YOL166W-A,0.0,0.0
5539,YOL165C,0.7275873599999999,0.0
5540,YOL164W-A,1.8701136,0.15931065
5541,YOL163W,1.2002085,0.42942254999999996
5542,YOL164W,33.63753,2.8851412200000004
5543,YOL162W,0.237173184,0.0
5544,YOL161C,0.0,0.0
5545,YOL160W,0.61733052,0.0
5546,YOL159C-A,6.817301400000001,5.570919900000001
5547,YOL159C,14.512964400000001,9.8702028
5548,YOL157C,2.0764224000000002,0.41273391
5549,YOL156W,2.0776872,0.2753238
5550,YOL158C,56.499802800000005,47.305938000000005
5551,YOL155W-A,0.0,0.0
5552,YOL155C,23.6183772,31.4497392
5553,YOL152W,17.635716900000002,15.396633090000002
5554,YOL154W,8.605125,1.4058525
5555,YOL149W,17.8521912,37.083158399999995
5556,YOL148C,41.8580745,35.4812535
