ORF,RNA_Prints
YMR280C,830.345645808915
YHR045W,5975.11700562919
YPL072W,1783.60850569495
YOR330C,5241.09240432187
YPL252C,4559.27228477555
YKR091W,2179.23927982349
YNL049C,5881.86698090744
YGL057C,1595.52374642037
YNL108C,4066.63530368772
YDL073W,6153.09849904628
YEL042W,10537.2324524967
YKL085W,9906.14161528967
YJR018W,389.739058835671
YLR219W,3456.36878921927
YNL138W,14082.0293555344
YGL173C,27703.0508303689
YBR082C,18067.7250145321
YOR072W-A,94.1171021097017
YLR355C,102263.191105161
YLR039C,3801.265172543
YHL032C,3452.88143430968
YIL112W,5566.43654178065
YHR002W,1761.36836231408
YPL038W,2470.53350541972
YJR085C,8190.28426202671
YPL196W,3044.47721879385
YER088W-B,69.8440296092399
YCR032W,5857.72245450189
YBR161W,2525.47116907279
YGR218W,15309.8863463722
YJL015C,106.854055265732
YOR234C,54122.7530704614
YLR296W,33.7783301182869
YDR465C,8375.29901063792
YIL169C,2743.37675612199
YCL030C,32097.765024108
YLR284C,1287.53904988076
YBR114W,2802.87117482129
YOR017W,3157.90219485124
YLR036C,1889.66328153665
YML099W-A,55.0352471870653
YDR371W,2855.25218996238
YPL281C,69.4246193187746
YBR162W-A,11682.4122558619
YIL095W,2678.78656842986
YER105C,12047.6405619632
YJR080C,3033.54393068613
YDR210W-A,1686.21778091401
YLR081W,973.462259949612
YJR158W,13.3845090827327
YIL055C,1254.03783073385
YFL036W,7977.53066751693
YEL053W-A,7353.84540942717
YKL157W,13967.8085777146
YGR290W,14.2459359090066
YER189W,142.069516999341
YKL113C,5680.09552404455
YDL112W,11283.1423282326
YDL228C,6331.57078079995
YER014W,3209.61913164933
YPR164W,5238.04621504912
YPR136C,213.534034525883
YGR294W,19.7238883918461
YER158C,1566.56782238592
YNL189W,16949.0719319347
YJL079C,4910.0669740228
YKL109W,4577.62982850873
YER049W,15733.274785031
YGR293C,4.85683559561828
YDR179W-A,2703.29987565321
YLR369W,3463.6756449199
YJL171C,7891.14570327116
YBR280C,1651.00397274533
YBR259W,2401.25013983589
YML084W,35.4445977515114
YGL181W,3982.69070770981
YHR040W,2939.0906874535
YMR320W,255.088061964543
YLR096W,6020.43737351394
YKR102W,1306.14734968804
YMR270C,3893.1187097587
YDR475C,3356.98699849597
YJR023C,220.140067453875
YEL060C,8324.92284565362
YDL226C,9838.49902311282
YDL240W,3035.48006809626
YDR394W,12809.3117339198
YLR344W,43543.614007641
YGL198W,5680.82581900559
YER128W,1300.54234460667
YDR324C,11969.6246654846
YHR219W,1896.74655915634
YBR223C,1577.3188523018
YMR079W,11435.6587528486
YAL022C,6330.74039910696
YKR081C,9181.68914771181
YHR071W,5906.11862222247
YLR280C,186.969362171938
YMR264W,8297.6013810259
YMR200W,8472.20402113417
YLR401C,7679.04071129221
YBR165W,3108.8978887777
YOL046C,39.0878249765698
YIL027C,5928.10846673419
YNR049C,2610.91134843722
YPL249C,3159.29642189708
YJL035C,1979.15695330448
YER155C,21413.4933370299
YPR038W,108.463947056576
YLR131C,3158.07674665167
YAL030W,2755.50738620708
YLR285C-A,1161.54653034393
YAR014C,6619.91722310879
YGL261C,11.5220399760177
YLR162W,202.009969906243
YER156C,10772.9719246122
YBR238C,3070.58336540384
YIL156W-A,230.075067000972
YER066W,880.915620462753
YDR210W,9063.99818878167
YDL130W-A,1901.54395133046
YLR233C,1693.33125748644
YCL046W,88.7232636224792
YPL127C,6224.33531547316
YDR147W,4462.08928407596
YPL077C,1333.06998818798
YPL051W,2358.81495371426
YMR157C,2989.19559340519
YOR002W,7738.09900520115
YMR176W,4421.86738842911
YER111C,4303.19365916865
YGL182C,43.60060428059
YOR175C,10966.2863693136
YBR275C,6116.86269992619
YAL061W,2958.35808619597
YER079C-A,70.6994500721919
YGR215W,3895.16752661888
YNL037C,11912.4102082029
YNL118C,10681.6023445231
YKL161C,1811.39698383514
YNR050C,23782.7041346329
YDR489W,1780.44896318469
YML096W,3661.60163499984
YJL109C,26921.9712681724
YGL179C,1736.00628286466
YHR214C-E,105.903624920549
YGL235W,34.2555771250059
YOR264W,6316.41319395374
YMR089C,9619.90020172473
YGR188C,2105.14502431988
YOL045W,4685.89372449301
YPL207W,10591.6448915242
YIL070C,5508.56081525025
YLR357W,5485.91882474608
YKL190W,6448.43762287831
YCR091W,1182.66397560293
YBR079C,30318.114653111
YGL203C,6049.82908689909
YHR077C,7791.58528719506
YIL117C,4891.96097610428
YMR307W,78311.765585725
YOL152W,1691.78870551673
YDL240C-A,3.02792682950798
YJR131W,3027.67350057057
YJL003W,1638.91410736622
YNL082W,3349.92190881574
YDR196C,4477.86554582677
YLR286W-A,294.941269714979
YDL195W,20771.38654487
YPR095C,3742.91189871042
YLL048C,26118.1615336488
YBR003W,4326.10504982048
YNR032W,3449.81854644813
YKL023C-A,4882.56006672009
YJR035W,2337.58232219704
YGL148W,27046.8304946026
YDR310C,6292.57035802878
YOR245C,3215.42184682237
YPL102C,39.3308257698725
YOR335W-A,147.339539937373
YLR004C,342.318626292181
YDL241W,1505.73563731685
YNL299W,4235.58233861283
YJL057C,2771.14032041107
YOL144W,4266.93424435805
YGL111W,8200.71296659613
YLR062C,15868.4957969804
YBR181C,46129.3860064202
YCL038C,2392.94856809414
YPR158W,2688.9785028917
YFR036W-A,434.190373454449
YJR159W,237.276833859675
YOR313C,918.363304559925
YJL222W-A,1.93916293857031
YGL039W,5434.37393094878
YDL207W,4249.19819432759
YPL257W-A,11821.5092340703
YOR014W,7215.89515081029
YLR394W,1591.87556664862
YOL069W,2746.4799986271
YNL231C,11375.9233785246
YML099C,4075.70274227336
YAR019W-A,42.0317199867571
YCR006C,322.290937108578
YJL159W,55093.5844640336
YGL220W,6405.17755548682
YLR042C,1352.31620710896
YER093C-A,877.758313793162
YLR425W,2891.99088393496
YOR187W,19562.608523492
YNL107W,2386.69582187387
YNL160W,6381.86198523581
YJL125C,5033.34281199371
YEL036C,7621.10923533614
YLL066W-A,161.054147330899
YGR013W,3291.28091270377
YJL054W,5834.60684885643
YMR214W,5815.87200378879
YDR330W,2885.18832195088
YBR211C,3249.87142365176
YNR008W,3891.48894014975
YMR042W,1718.09467718726
YBR058C,5944.14437380019
YJR019C,1610.7533793017
YIL177W-A,114.32832340285
YKL208W,1953.88811251459
YDL084W,49519.4732125922
YGL077C,11450.5567688848
YLR182W,4846.33302270811
YAR019C,1958.56195294361
YNL121C,15441.590574101
YMR308C,22043.741045556
YJR137C,10154.0817393754
YMR309C,24687.5533268351
YDL182W,10457.4143852458
YMR170C,1548.19519661289
YLR231C,5274.88096863
YDL208W,20939.1944379712
YOR293C-A,155.778072992393
YOR099W,13956.9596216274
YAL043C,6034.10378739596
YAR071W,2184.11724578045
YDR531W,7260.93182566155
YBR028C,4079.2887337072
YKL103C,4626.35303197544
YNL225C,3300.43985555075
YLR055C,4118.91210560454
YPR074W-A,6.86558758718065
YAR029W,464.130403597345
YDR377W,9132.69073524524
YDR486C,3655.25067382886
YIR023W,3427.34027209644
YHR115C,4363.25286706577
YPL007C,3775.14565917148
YDR248C,2343.76006898147
YHL037C,40.6971272979328
YGR027W-B,64103.4640673733
YNL111C,16274.0007360711
YOR008W-B,79.0205891124028
YPR032W,3499.35470155839
YDR415C,2991.64937338643
YJL173C,4782.60797383377
YFL059W,600.355190696896
YDR298C,11427.7867136341
YOR114W,953.072491140348
YDR406W,3858.02471013796
YNR054C,4299.74881926437
YOL019W-A,23.3225224037754
YCR071C,3053.47795550174
YHR199C,4630.17671396733
YDL138W,2356.30796600917
YOL108C,2113.73185084178
YNR075W,1057.89217769447
YHR154W,4973.29179753022
YLR302C,28.2439256520702
YHR038W,1532.36314019076
YGR240C-A,186.195760460043
YOR360C,7175.38651316324
YNL008C,4367.6365015383
YOR309C,8130.48006068781
YDL068W,80.0935036224725
YMR191W,3385.67311983916
YKL065C,9095.71880942661
YOR148C,2545.71955812101
YJL194W,2611.53380163985
YHR027C,25954.4271477743
YLR047C,2134.30734382784
YLR225C,4703.3664317538
YKR050W,2503.81292920854
YCR090C,6091.77960278282
YDR219C,3276.5941005313
Q0140,7314.60153478905
YMR168C,2417.57301385933
YDR084C,3810.14353980454
YGL221C,9979.50975369051
YGL252C,6368.36353329079
YKL114C,5158.98196657372
YJR020W,99.6074853400389
YPL103C,2510.4779330825
YDR077W,42144.0661763712
YIL141W,270.763155365714
YJR155W,1137.25955994817
YLR167W,413266.855677602
YJR051W,5404.2495498262
YMR230W,68670.1460133371
YPR079W,2794.3753653768
YMR275C,4453.45346539032
YJR148W,21239.3569873502
YJR102C,1930.54477131408
YHR052W-A,272.180262539196
YLR428C,128.327271957287
YER117W,97428.1325705644
YIL102C-A,982.26424366829
YPL128C,3282.43973584044
YJR075W,8418.52639329297
YPL149W,4080.9252305293
YGR147C,6826.8595017346
YPL132W,2936.38167962612
YLR409C,13236.2054838236
YOR176W,6528.17554242171
YDR121W,3811.15081627559
YGR182C,4000.1006607192
YNL190W,12253.8917017343
YOL081W,32425.1334705458
YKL050C,865.74930683295
YDL204W,1449.90508098494
YML133W-A,187.022614417943
YMR048W,2073.6480145679
YBL108C-A,4.59872162650255
YDR098C,9958.20448948515
YOR177C,311.87945764456
YOL011W,4678.35025366384
YGR205W,2330.18435025891
YOL034W,3165.44059776962
YLR188W,5272.81702733345
YJR066W,11299.0512524329
YFL021C-A,99.8206420876918
YCR050C,71.29045246922
YOR186C-A,54.5210396440243
YHR159W,1673.45833803812
YBL090W,4024.31984742217
YPL139C,3004.04425733381
YBR203W,1885.97664156674
YGR109C,1763.57641769393
YBR121C,42166.8098750098
YAL002W,3650.82838965747
YKL215C,4724.99683932527
YKL165C-A,439.839473292501
YGR255C,4430.40619011899
YIL120W,1433.62294338782
YKR094C,58643.2716887422
YER175C,1988.60413779201
YMR256C,6738.98631605157
YDR070C,215.013217938163
YEL064C,1873.76724697633
YGL133W,4697.35653504574
YPR156C,3695.80872243611
YER067W,3047.90528502319
YOR003W,1277.09759824658
YAL056W,5123.20791683957
YGL067W,4431.47313722217
YHL050W-A,153.788640159962
YNL119W,4780.04864500099
YNR035C,11827.6667514838
YOR232W,12966.5342506014
YMR092C,13773.1202714991
YNL226W,61.441734053151
YDR461W,9681.27526060289
YOR317W,14037.7034923024
YAR066W,124.529013161859
YGR162W,30536.3919253361
YPL249C-A,86996.4968381648
YMR102C,5675.70669268144
YDL066W,18988.7402288332
YOR387C,59.5682281838707
YGL070C,4881.38164790217
YKL010C,8115.56453879502
YDR543C,1.58461895555667
YJL076W,13501.3802001937
YML025C,3513.23641128415
YBR272C,3497.83896590868
YDL111C,5091.65134061283
YDR524C-A,60.2205661223027
YIR030C,686.615147468242
YPR018W,2993.55642668757
YNL316C,2547.62393490405
YGR161C,4067.6952046713
YMR068W,1649.74767046248
YKL168C,2559.6933768274
YIL011W,1362.77533385377
YDR476C,3316.28299596792
YLR157C,2346.94024712942
YGL165C,289.646270132743
YPL272C,868.741055328179
YJL123C,11357.2131691719
YJR078W,471.495195884956
YNL067W-A,9.98100796769419
YHR080C,3735.69762656396
YMR086W,4858.20952543449
YDR213W,3407.5659596208
YNL071W,25683.6302288938
YDL113C,3116.79921727214
YJL137C,1728.09440327025
YJL114W,1532.79955747175
YBL086C,2848.5082717907
YGL006W,6454.11619637505
YMR007W,115.311347942482
YFR026C,507.891347148462
YHR119W,5614.00254214819
YML087C,452.273939949566
YMR066W,2938.62297855043
YLR090W,4846.53715451878
YER006C-A,66.3020415762651
YPR196W,1222.96420677739
YLR052W,3117.40275233999
YMR225C,1997.67226628807
YOR230W,24360.6470002106
YOL102C,3116.25058583251
YBR062C,3081.36915896022
YBR169C,3056.30248963489
YFR019W,7570.81959236669
YDR004W,3597.47458208639
YER076C,1455.14387071722
YBR126W-B,7730.91924040962
YBR210W,2755.52255453668
YPL206C,5282.23500151183
YJL170C,775.733888553172
YKR073C,218.213798323358
YNL322C,8703.49579478475
YBL100W-C,29.9312484051761
YHR155W,4203.92164574119
YNR043W,13560.6472660507
YLR083C,12457.7080547672
YBR223W-A,4.88639609471987
YGR082W,6861.4536062631
YER004W,6141.69079544075
YNL232W,7065.0432587461
YMR251W-A,35760.3528086661
YNL209W,84624.0268639985
YDR037W,49166.8228216342
YHR153C,572.687166328544
YKR055W,1510.79449750994
YPR016C,12910.6762595512
YOR316C,4335.32131663506
YLR060W,29186.313819597
YNL178W,283630.496107653
YHR206W,4240.73692394693
YPL090C,50251.6565962774
YLR132C,1218.90286553917
YNL025C,1688.57388026092
YDR483W,18482.335676666
YPR027C,176.584210342508
YPL067C,1769.62547892911
YCR026C,5672.36362524963
YDL214C,348.340477640249
YLR326W,2026.74304032248
YMR080C,11691.1266496165
YBL082C,4259.40616517051
YGL092W,13111.9356515141
YGL159W,3080.29723874262
YDL017W,2207.57003259497
YGL218W,97.1652139693109
YDR527W,5360.20650290704
YBR093C,8672.58330228701
YGL138C,65.6258789982252
YDR391C,2422.98156661654
YOR131C,4762.13892674215
YDR345C,21150.998939991
YBR015C,9761.87805203675
YLR303W,10180.9210601385
YIL151C,5741.4289825719
YLR016C,4507.80076876991
YDL185C-A,338.140138155383
YLR127C,2708.64274470867
YOL116W,2480.77888342749
YJL222W,1641.26139563256
YPL155C,3406.42792751566
YKR012C,272.540098871738
YNL186W,10043.0252530161
YFR024C-A,10439.4387601031
YPR110C,19895.8411577305
YLR097C,2910.95211264482
YDR210C-C,8914.58412801212
YNL324W,21.3227132646872
YMR238W,5905.97988753076
YCR034W,11607.9469896099
YCR106W,1885.90866359466
YLR414C,6737.60078259579
YDR392W,2752.6216026565
YIL035C,8577.63651237094
YBL032W,9239.74058055062
YML049C,6269.77632923652
YDR416W,4646.60540164305
YDL247W-A,2.40201949210707
YKL083W,431.797418063552
YDL108W,3030.66170305068
YBL022C,14218.3747156788
YGR176W,144.16858846703
YMR240C,3342.050979619
YIL089W,494.712301104127
YPR052C,10416.9651530023
YGL071W,3972.83345805041
YPR159C-A,327709.286153033
YGR219W,203.66769391513
YPL115C,5046.89374051233
YBL063W,2593.29043782182
YMR049C,11992.9437612087
YMR045C,33415.9241347627
YIL046W,4535.75295343943
YMR292W,4494.39487241988
YDR243C,2470.29923247857
YDL008W,2855.47242230248
YNL126W,4082.18611272529
YNR017W,8021.1882944218
YOR383C,11435.3610407004
YOR246C,10002.6791261976
YLR095C,5022.81191686019
YNL050C,4077.00701976615
YOR115C,5604.86770379913
YCR100C,628.406444969058
YNL096C,35517.2920427927
YLL034C,8409.51357834782
YHR019C,40195.4036019409
YLR075W,310693.380784403
YDL220C,1747.00474288685
YKL033W-A,12552.8582275309
YNL123W,11126.3206202383
YPL084W,5293.46340977507
YNL162W-A,1204.17850886699
YMR122W-A,24463.3237509293
YGR260W,12172.6566139311
YFR031C-A,69958.0174141437
YDR012W,29602.4850669674
YOR113W,2266.65881557814
YCL005W,2487.26943367887
YLR417W,2818.36037702248
YIR003W,4746.6189213821
YJR146W,318.993637062507
YLR390W,1767.20712614525
YBR233W-A,1911.22707686143
YKL022C,3597.08339137567
YHR157W,215.935544642023
YAL014C,3160.0817100493
YOL072W,2432.02464703282
YPL239W,7475.91537837901
YJR055W,1253.26757990696
YBR179C,4049.78530267474
YLR226W,3118.64039408251
YFR048W,3569.41404906865
YBR230W-A,1085.8195867413
YIL074C,9082.36673308224
YGR031W,4244.63858113827
YOR322C,5220.18813481025
YDL145C,27850.8295876356
YOR033C,4138.27734993453
YKR077W,1593.10225093149
YNL284C-A,4022.41759423515
YPR088C,13845.5098090868
YPR063C,5771.43883420302
YJR013W,3585.55427896276
YKL046C,9629.44616341292
YER107C,5756.23422608243
YKL024C,8658.63498006361
YPR054W,230.994821846304
YMR075W,2952.75480283993
YMR012W,35923.2496259669
YLR377C,148.788940538702
YBR262C,4491.9746124026
YDR088C,2563.96894816441
YDR118W,2640.88022413945
YIR034C,4534.949463615
YEL030W,1405.30921811515
YKL008C,9532.24784623607
YMR291W,3510.62963772642
YML011C,1822.361924067
YPL048W,25248.9626703195
YIL159W,3167.1978305237
YGL120C,14511.3115334392
YCL048W,99.2825368190724
YAR008W,2485.59986803921
YER179W,194.757955709676
YGL116W,4255.25381464887
YJR047C,3534.44278420572
YKL219W,2559.79263003944
YPR126C,106.229175500436
YMR001C,7208.4000658376
YGL227W,2964.07087454341
YLR406C,39964.6756476993
YDR506C,1192.4027323027
YER135C,22.1432738199589
YDR299W,7802.52772065038
YOR223W,2172.07738461505
YLR001C,2987.67459983398
YBR298C,1572.27262157041
YAL003W,125735.488978954
YHR185C,70.2124265211296
YPL049C,6123.44723298968
YBR187W,14285.4062779967
YBL111C,1767.48039094316
YKL159C,1218.87100231792
YNL260C,2218.38594148901
YLR154W-B,6336.62213202768
YJL210W,3100.76955449514
YBL015W,3464.07766062553
YAL054C,766.30292237557
YCR097W-A,6.76256704282219
YMR119W,4308.18588454413
YDL020C,7538.16819406569
YDR174W,16739.1417525576
YBR055C,5013.76927008035
YIL018W,111065.036218782
YJL105W,226.74880354036
YGR040W,3257.55456519778
YJR103W,5488.07389986536
YLL037W,174.088172011404
YOR191W,6603.31176635018
YOR013W,571.31695732161
YGL210W,3321.97771885249
YML036W,2751.67146358161
YOL134C,153.967868784936
YFL051C,188.51131120631
YJL205C,1092.20617983964
YLR293C,42857.2910811232
YDR413C,503.181165052365
YHR031C,3374.63442403095
YLR149C-A,509.950841534356
YJR118C,4971.15545223932
YIR040C,1.85448501176135
YLR177W,3110.84298863935
YMR031W-A,14.6954115934027
YBL005W-B,33364.9957015115
YGR279C,32813.9304451812
YBR290W,5006.79138486355
YGL123W,239104.122649092
YOL115W,5135.78827758226
YOR231W,3801.14088167196
YMR062C,8019.09961135852
YPL176C,5864.19362242336
YJR134C,5432.67647212511
YLL051C,4486.24891292942
YDL094C,153.60149885513
YLR119W,1547.77210275567
YIL064W,6432.6217294838
YDR165W,10266.6999433462
YNL142W,1831.02542969977
YMR222C,2721.59411084822
YHR144C,3471.66816997783
YPL198W,15433.4281451395
YBR178W,99.3413519724933
YNL311C,3087.17013053187
YLR242C,2556.53023058498
YER057C,9505.6580104998
YML029W,3806.2244214274
YCR087C-A,5605.74282986836
YLR337C,4060.99274074641
YAL033W,4233.90325481115
YNR060W,2020.93677492978
YLR333C,48747.1348361211
YGL087C,3010.16055366194
YML037C,754.307538738191
YDL101C,3252.39224523939
YDR195W,3668.18041174436
YDR322W,4171.77997103353
YDL102W,4697.29037124463
YOR170W,141.365469738537
YGR276C,5283.91599806972
YBR126C,14590.4601471021
YJL081C,6504.36945163971
YLR363W-A,3414.9511335711
YGR076C,2341.07427719004
YMR075C-A,122.22173155901
YCR020C-A,3097.52073539193
YDL141W,4693.10143844706
YNL114C,484.398574247635
YML010W,14003.4010119186
YDR463W,5726.05195780088
YHR054C,966.919895035124
YPL168W,2112.30573529316
YDR328C,12392.9162493144
YDR344C,127.257236796933
YGR021W,2963.82070185519
YPL237W,27256.7698586976
YKR056W,6957.51903417562
YMR224C,1877.89523767938
YPR105C,6358.21457411015
YKL030W,620.254363546608
YPL083C,3274.97827403466
YBL059C-A,4382.09033624497
YAL016C-A,162.184085338009
YMR172W,3246.97886380615
YHR021C,97732.2630996733
YGL217C,24.0865255404153
YOL140W,5506.17029041417
YGL107C,4653.12659187125
YGR128C,10227.1335458561
YNR020C,2169.37395458785
YOR206W,18207.3182572323
YPR017C,2533.98385098467
YDL132W,8720.03882671168
YER137C-A,11649.7712906287
YNR039C,3246.30846147753
YAL063C,1809.83278240516
YFR016C,5373.73380012063
YGL193C,1117.47664361429
YCR010C,175.046323897268
YDR283C,6360.27262860275
YBL071C,385.471638809368
YOR354C,6511.48388495492
YNL309W,1896.86957539704
YMR143W,56499.2536433625
YGR183C,9444.84597982059
YGR179C,2694.79970292457
YGR175C,36976.773646008
YAR020C,75.6377512928742
YKR072C,6910.94302837356
YNL265C,3105.94956014907
YKL211C,10468.8429603597
YMR192W,3486.60052913545
YLR274W,6379.54896844604
YGL043W,7098.18751323344
YPR189W,9259.16339666438
YDL103C,6649.67628550865
YDL152W,67.1042963255897
YNL196C,102.974165610854
YHL003C,11016.9417087409
YGL135W,50447.6394484271
YJL155C,2656.42851715746
YHR212W-A,2.53609156050822
YOL132W,142.937233953584
YGL082W,4905.25303319468
YNR048W,2050.98341654573
YDL134C,7289.60480201496
YHR083W,5072.80288730564
YLL023C,3669.37451520125
YGR204W,32542.1271882478
YLR202C,715.282142976281
YFR005C,4956.67667805756
YBR216C,3878.96612650653
YGR265W,287.933965908753
YEL020W-A,10025.6415465898
YEL038W,5326.44308035693
YLR022C,7113.6859945827
YCR035C,7474.50991052682
YMR026C,2905.0219328433
YJR016C,50828.6989033267
YDR176W,4970.43723869076
YGL004C,2470.30239282594
YDR222W,2162.37430380861
YPR162C,3311.71126780377
YEL076C-A,234.580483176482
YEL054C,67149.3574108567
YDR020C,2279.27685945247
YKL165C,6165.82766272733
YPR129W,6757.95287300155
YDL091C,2002.45677341753
YJL154C,8262.51321646992
YKL164C,21563.8683629963
YDR220C,91.6040081522207
YDR074W,12205.5491298412
YBR240C,366.2202874892
YHR086W-A,6.43070524642933
YDR251W,6368.15673227182
YOL042W,2614.00360695555
YHR196W,14425.6623610103
YDR494W,6652.83882903875
YGL142C,3458.09920495431
YKL151C,3462.19066431864
YLL067C,2879.68417276416
YPL230W,939.775203821188
YOR144C,2615.54483768115
YOR046C,15118.2157179137
YLL062C,1063.95150526422
YLR255C,88.5419436881228
YBL056W,14834.9013221342
YER089C,7769.51641962251
YDL175C,2290.92696976522
YOR336W,5045.47126834124
YKL100W-A,24.7122014064308
YML131W,2621.97520960353
YNL139C,7638.10317509436
YHR192W,3064.44405575077
YNL313C,8670.20682612236
YCR051W,6935.63172129826
YGR067C,287.006814463286
YHL024W,702.813148106544
YJL185C,918.588940078669
YBL012C,86.4565478811024
YER071C,2473.48003450806
YOR063W,362356.410785605
YDR524C-B,169055.416390115
YDR102C,57.4148570084981
YPL076W,1288.61695667395
YIR002C,4207.50494687817
YMR294W,2144.80914392974
YIL017C,3236.07271882878
YER044C-A,243.181538287897
YML110C,10336.0129362616
YPR065W,4073.29196605749
YLR288C,2521.7580463817
YHR213W-B,4.5998483876611
YJL093C,3835.98934596731
YNR069C,1061.1550095282
YLR170C,3258.98052293518
YCR057C,11105.3887193804
YJL160C,198.246482762224
YBR287W,7251.13531301938
YDR356W,4637.9424079076
Q0050,52973.0043341863
YER077C,3179.00396000048
YDL033C,1863.7498654048
YJR083C,2065.50249344615
YDR291W,4292.89201576707
YGR239C,1864.61382880618
YML057C-A,58.1979496801535
YER031C,9026.18476073076
YFR057W,239.448840125065
YOR006C,5564.99828174488
YPR204W,2650.70976347937
YNL283C,4867.25434662061
YGR153W,886.480963848131
YOL032W,2589.86308159242
YLR194C,6269.00928514829
YPR158C-C,10366.2926827583
YER168C,5598.84009508804
YML031C-A,32.5615864196829
YDR079C-A,2535.47095068999
YFR032C-A,131998.558268637
YJL151C,9416.0903252303
YOR332W,31712.5293368031
YMR181C,944.15134235965
YOL010W,8209.35629605468
YDL042C,2803.63085419163
YNL109W,448.202634298462
YKR022C,2896.16655804224
YNL148C,1806.70690114549
YMR318C,18806.8937215662
YGL078C,14513.5958292647
YER142C,1477.02231261583
YIL065C,3467.0626310049
YPL062W,20.4665546633554
YKR074W,7022.86886471486
YNL099C,4609.21379180058
YKL201C,3256.25195805398
YPR083W,2208.26392646008
YBL033C,4437.00159178095
YDL159W-A,21.6616783036456
YCL057W,10064.2779824476
YHR102W,4005.0345655563
YDR117C,4075.64347660604
YLR245C,1255.6903100644
YNL198C,468.717136095681
YLR185W,66817.0412836728
YGL216W,3245.67204523123
YPL254W,5737.58061635263
YNL100W,4580.56438910239
YPL184C,7301.97474388308
YDR492W,4060.51262724798
YER006W,14955.7476458854
YOL114C,531.6360348117
YNL288W,4230.31001821726
YGR096W,961.417041457409
YER132C,5567.0283628825
YJL008C,19924.2154618931
YHR202W,1393.14333394179
YJR041C,6787.31747211147
YHR094C,8738.74470495169
YKR045C,1226.04219178638
YPR140W,2675.63760219937
YPR029C,7257.37054407626
YNL318C,26.7234165436552
YDR276C,25051.4641290134
YHR165C,18605.9576449161
YLL014W,6742.02840800595
YOR272W,10443.5062830032
YLL056C,998.937680032343
YOL040C,112903.538742248
YGR143W,3775.98505193186
YPL165C,177.754287200413
YNR026C,3845.56067541368
YLR120W-A,97.4828125665521
YOR203W,2526.93130372782
YBL013W,447.662579436787
YER038W-A,88.8747568751656
YMR013W-A,195530.772383786
YOR302W,8065.20217648445
YGR122W,2234.29055304282
YLR076C,23641.1115990866
YGR221C,1209.28649036437
YLL018C,30238.9171741531
YDR275W,3230.20429591391
YDR295C,3631.27478943623
YHR140W,537.908669301781
YKL127W,9026.78569486006
YJL131C,2191.74791164658
YOR241W,7763.02100406706
YDR382W,138719.574484299
YDR495C,2845.0811301952
YOL129W,7948.54482650496
YNL102W,7947.5357522845
YML014W,3257.05562965731
YDR237W,4202.4972343919
YOR343W-A,1663.53321480521
YKR009C,1344.78298681596
YGL006W-A,110.423793127077
YJR129C,1903.17954048445
YPR039W,134.247959283127
YPR024W,11549.0610114261
YOR289W,1055.2271707193
YLR259C,48110.1343882317
YIL102C,13.4554797071001
YOR229W,3088.67120455987
YKR049C,1790.81735330496
YKL073W,8153.03341339175
YDR496C,14888.9878681993
YBL070C,109.621813136136
YPL042C,3616.81783733791
YJL133W,3789.74512762667
YOL077W-A,6059.01961228028
YCL040W,19109.3196643809
YPL145C,15546.7889148769
YDL146W,2245.45425341983
YDR100W,3563.7149859195
YJR004C,4087.90938476148
YBR186W,242.930183296462
YKL137W,3502.1657506562
YDR098C-A,9310.55648052989
Q0160,4512.2829715471
YFR041C,4029.02331192954
YLR133W,3211.32823274422
YKL006C-A,11224.2897932192
YPR192W,178.956245669784
YMR189W,14742.2514621548
YOR137C,2109.08131119756
YNL215W,3243.74932610098
YDL105W,1477.35828515723
YOR161W-A,37.0274588940853
YDR111C,3053.20371332074
YCL029C,2573.59158595978
YDR172W,25667.8939145033
YPL064C,4528.67815514276
YML054C-A,5.16052951050182
YNL085W,15202.6542928392
YAL031W-A,40.4087279745805
YDL230W,2249.36172674258
YFR025C,21183.5929340529
YHR093W,13.6092456192736
YOR050C,93.6244123576512
YNL264C,3791.31143933624
YGL051W,441.298042158122
YBL038W,5056.71078848158
YHR148W,3767.4933402564
YPL166W,659.29799602511
YIL165C,1713.77956040411
YJL005W,9958.06223769473
YDR103W,4650.68823984839
YNL130C-A,20.839664514163
YAR050W,1501.35123855051
YPL026C,2855.20703391129
YJR006W,4290.56428350482
YLR044C,736330.081239696
YJL115W,3396.92344252842
YLR262C,4213.69431582068
YDR386W,2298.87461816227
YJL099W,3135.42251461012
YLR422W,6939.99016002627
YJR154W,844.942213217701
YNL333W,583.015074416374
YFR010W,9683.81850243053
YJL161W,640.698812287408
YJR097W,2353.68374188143
YIR021W,2592.21220127783
YJR046W,5189.68905162165
YPR103W,16279.7879254555
YBL088C,7617.42301259821
YJR122W,2693.69860131184
YOR390W,947.208475642562
YML105C,7282.53365198092
YCR047W-A,91.7260544895203
YDL245C,13.7172360777006
YEL049W,32.3837312800594
YKL035W,20299.1073151314
YMR056C,1314.28439665798
YDR141C,8082.84666505188
YGL171W,7388.23966055854
YLR115W,4152.46324437535
YOR373W,2958.93709323419
YOL096C,2334.4523046755
YGR249W,373.707886497453
YLR235C,56.9315099210086
YAR035W,834.411562270065
YGR198W,6950.78369769443
YBR081C,5946.80594991662
YJR026W,11112.8579462502
YNR022C,4025.5690079963
YPL167C,2650.33932141365
YDR034C,5529.70323423436
YBR033W,450.091835976688
YGR291C,1.73079792454181
YPL186C,746.459366774536
YBL084C,2474.72919329931
